Filename,Label,ClassName
Residential\Residential_912.tif,7,Residential
Industrial\Industrial_1861.tif,4,Industrial
Industrial\Industrial_1121.tif,4,Industrial
Pasture\Pasture_1677.tif,5,Pasture
PermanentCrop\PermanentCrop_1919.tif,6,PermanentCrop
Pasture\Pasture_1310.tif,5,Pasture
River\River_1350.tif,8,River
HerbaceousVegetation\HerbaceousVegetation_57.tif,2,HerbaceousVegetation
Pasture\Pasture_1843.tif,5,Pasture
Forest\Forest_1012.tif,1,Forest
HerbaceousVegetation\HerbaceousVegetation_614.tif,2,HerbaceousVegetation
Pasture\Pasture_1235.tif,5,Pasture
Residential\Residential_2549.tif,7,Residential
Pasture\Pasture_912.tif,5,Pasture
HerbaceousVegetation\HerbaceousVegetation_279.tif,2,HerbaceousVegetation
Highway\Highway_1084.tif,3,Highway
Industrial\Industrial_1330.tif,4,Industrial
SeaLake\SeaLake_2023.tif,9,SeaLake
AnnualCrop\AnnualCrop_82.tif,0,AnnualCrop
SeaLake\SeaLake_826.tif,9,SeaLake
AnnualCrop\AnnualCrop_1034.tif,0,AnnualCrop
PermanentCrop\PermanentCrop_1277.tif,6,PermanentCrop
Forest\Forest_837.tif,1,Forest
AnnualCrop\AnnualCrop_475.tif,0,AnnualCrop
PermanentCrop\PermanentCrop_769.tif,6,PermanentCrop
AnnualCrop\AnnualCrop_1395.tif,0,AnnualCrop
Industrial\Industrial_241.tif,4,Industrial
Residential\Residential_1633.tif,7,Residential
Industrial\Industrial_679.tif,4,Industrial
AnnualCrop\AnnualCrop_866.tif,0,AnnualCrop
HerbaceousVegetation\HerbaceousVegetation_1978.tif,2,HerbaceousVegetation
Highway\Highway_1970.tif,3,Highway
Forest\Forest_795.tif,1,Forest
AnnualCrop\AnnualCrop_1999.tif,0,AnnualCrop
PermanentCrop\PermanentCrop_2399.tif,6,PermanentCrop
HerbaceousVegetation\HerbaceousVegetation_266.tif,2,HerbaceousVegetation
AnnualCrop\AnnualCrop_1854.tif,0,AnnualCrop
Residential\Residential_2841.tif,7,Residential
Highway\Highway_2171.tif,3,Highway
Pasture\Pasture_696.tif,5,Pasture
Industrial\Industrial_212.tif,4,Industrial
PermanentCrop\PermanentCrop_624.tif,6,PermanentCrop
HerbaceousVegetation\HerbaceousVegetation_2009.tif,2,HerbaceousVegetation
Pasture\Pasture_628.tif,5,Pasture
SeaLake\SeaLake_2781.tif,9,SeaLake
Forest\Forest_1642.tif,1,Forest
SeaLake\SeaLake_2161.tif,9,SeaLake
Pasture\Pasture_786.tif,5,Pasture
AnnualCrop\AnnualCrop_1626.tif,0,AnnualCrop
HerbaceousVegetation\HerbaceousVegetation_2231.tif,2,HerbaceousVegetation
AnnualCrop\AnnualCrop_2541.tif,0,AnnualCrop
SeaLake\SeaLake_2666.tif,9,SeaLake
Pasture\Pasture_1079.tif,5,Pasture
HerbaceousVegetation\HerbaceousVegetation_2698.tif,2,HerbaceousVegetation
PermanentCrop\PermanentCrop_2274.tif,6,PermanentCrop
Industrial\Industrial_786.tif,4,Industrial
Residential\Residential_1372.tif,7,Residential
River\River_651.tif,8,River
Industrial\Industrial_118.tif,4,Industrial
River\River_520.tif,8,River
River\River_1808.tif,8,River
AnnualCrop\AnnualCrop_264.tif,0,AnnualCrop
HerbaceousVegetation\HerbaceousVegetation_1053.tif,2,HerbaceousVegetation
Residential\Residential_233.tif,7,Residential
AnnualCrop\AnnualCrop_825.tif,0,AnnualCrop
River\River_2359.tif,8,River
Forest\Forest_2554.tif,1,Forest
Pasture\Pasture_1851.tif,5,Pasture
Residential\Residential_2803.tif,7,Residential
SeaLake\SeaLake_1996.tif,9,SeaLake
Industrial\Industrial_220.tif,4,Industrial
Forest\Forest_1725.tif,1,Forest
AnnualCrop\AnnualCrop_2552.tif,0,AnnualCrop
SeaLake\SeaLake_63.tif,9,SeaLake
Industrial\Industrial_2397.tif,4,Industrial
SeaLake\SeaLake_754.tif,9,SeaLake
Industrial\Industrial_1467.tif,4,Industrial
River\River_1373.tif,8,River
Highway\Highway_590.tif,3,Highway
Forest\Forest_2141.tif,1,Forest
Forest\Forest_1033.tif,1,Forest
HerbaceousVegetation\HerbaceousVegetation_555.tif,2,HerbaceousVegetation
River\River_2240.tif,8,River
Highway\Highway_2497.tif,3,Highway
Pasture\Pasture_1652.tif,5,Pasture
AnnualCrop\AnnualCrop_2812.tif,0,AnnualCrop
Forest\Forest_1294.tif,1,Forest
River\River_2137.tif,8,River
PermanentCrop\PermanentCrop_2288.tif,6,PermanentCrop
Residential\Residential_1433.tif,7,Residential
River\River_2400.tif,8,River
Highway\Highway_197.tif,3,Highway
Forest\Forest_1364.tif,1,Forest
Forest\Forest_214.tif,1,Forest
HerbaceousVegetation\HerbaceousVegetation_1822.tif,2,HerbaceousVegetation
SeaLake\SeaLake_659.tif,9,SeaLake
Residential\Residential_192.tif,7,Residential
River\River_1238.tif,8,River
HerbaceousVegetation\HerbaceousVegetation_575.tif,2,HerbaceousVegetation
Residential\Residential_17.tif,7,Residential
SeaLake\SeaLake_2906.tif,9,SeaLake
Residential\Residential_1373.tif,7,Residential
HerbaceousVegetation\HerbaceousVegetation_492.tif,2,HerbaceousVegetation
SeaLake\SeaLake_1424.tif,9,SeaLake
Forest\Forest_2129.tif,1,Forest
AnnualCrop\AnnualCrop_768.tif,0,AnnualCrop
Residential\Residential_1003.tif,7,Residential
HerbaceousVegetation\HerbaceousVegetation_581.tif,2,HerbaceousVegetation
Highway\Highway_600.tif,3,Highway
Residential\Residential_2595.tif,7,Residential
River\River_1402.tif,8,River
Forest\Forest_1644.tif,1,Forest
River\River_338.tif,8,River
Residential\Residential_1972.tif,7,Residential
SeaLake\SeaLake_2710.tif,9,SeaLake
Forest\Forest_845.tif,1,Forest
PermanentCrop\PermanentCrop_1413.tif,6,PermanentCrop
SeaLake\SeaLake_2599.tif,9,SeaLake
Residential\Residential_2267.tif,7,Residential
Forest\Forest_933.tif,1,Forest
PermanentCrop\PermanentCrop_1126.tif,6,PermanentCrop
AnnualCrop\AnnualCrop_279.tif,0,AnnualCrop
AnnualCrop\AnnualCrop_2861.tif,0,AnnualCrop
AnnualCrop\AnnualCrop_2843.tif,0,AnnualCrop
Highway\Highway_1312.tif,3,Highway
SeaLake\SeaLake_839.tif,9,SeaLake
HerbaceousVegetation\HerbaceousVegetation_2375.tif,2,HerbaceousVegetation
Highway\Highway_511.tif,3,Highway
Highway\Highway_2109.tif,3,Highway
Forest\Forest_735.tif,1,Forest
River\River_1288.tif,8,River
SeaLake\SeaLake_395.tif,9,SeaLake
AnnualCrop\AnnualCrop_505.tif,0,AnnualCrop
HerbaceousVegetation\HerbaceousVegetation_310.tif,2,HerbaceousVegetation
HerbaceousVegetation\HerbaceousVegetation_2741.tif,2,HerbaceousVegetation
Forest\Forest_868.tif,1,Forest
Residential\Residential_1790.tif,7,Residential
Pasture\Pasture_1207.tif,5,Pasture
River\River_583.tif,8,River
Highway\Highway_1006.tif,3,Highway
PermanentCrop\PermanentCrop_1244.tif,6,PermanentCrop
SeaLake\SeaLake_1233.tif,9,SeaLake
Highway\Highway_2204.tif,3,Highway
HerbaceousVegetation\HerbaceousVegetation_2063.tif,2,HerbaceousVegetation
River\River_2298.tif,8,River
Highway\Highway_1702.tif,3,Highway
Residential\Residential_1744.tif,7,Residential
Forest\Forest_1561.tif,1,Forest
Industrial\Industrial_803.tif,4,Industrial
AnnualCrop\AnnualCrop_2978.tif,0,AnnualCrop
SeaLake\SeaLake_31.tif,9,SeaLake
PermanentCrop\PermanentCrop_1582.tif,6,PermanentCrop
Industrial\Industrial_160.tif,4,Industrial
AnnualCrop\AnnualCrop_2944.tif,0,AnnualCrop
AnnualCrop\AnnualCrop_2967.tif,0,AnnualCrop
Forest\Forest_2808.tif,1,Forest
Highway\Highway_1499.tif,3,Highway
PermanentCrop\PermanentCrop_709.tif,6,PermanentCrop
Pasture\Pasture_1051.tif,5,Pasture
Residential\Residential_2438.tif,7,Residential
HerbaceousVegetation\HerbaceousVegetation_231.tif,2,HerbaceousVegetation
River\River_2350.tif,8,River
River\River_1642.tif,8,River
HerbaceousVegetation\HerbaceousVegetation_33.tif,2,HerbaceousVegetation
Residential\Residential_2806.tif,7,Residential
Residential\Residential_865.tif,7,Residential
Forest\Forest_215.tif,1,Forest
Pasture\Pasture_712.tif,5,Pasture
River\River_939.tif,8,River
HerbaceousVegetation\HerbaceousVegetation_342.tif,2,HerbaceousVegetation
AnnualCrop\AnnualCrop_396.tif,0,AnnualCrop
PermanentCrop\PermanentCrop_222.tif,6,PermanentCrop
River\River_458.tif,8,River
HerbaceousVegetation\HerbaceousVegetation_2019.tif,2,HerbaceousVegetation
Forest\Forest_243.tif,1,Forest
Residential\Residential_224.tif,7,Residential
Highway\Highway_1035.tif,3,Highway
SeaLake\SeaLake_2355.tif,9,SeaLake
PermanentCrop\PermanentCrop_1600.tif,6,PermanentCrop
SeaLake\SeaLake_806.tif,9,SeaLake
Residential\Residential_1474.tif,7,Residential
PermanentCrop\PermanentCrop_1662.tif,6,PermanentCrop
Forest\Forest_1390.tif,1,Forest
PermanentCrop\PermanentCrop_213.tif,6,PermanentCrop
HerbaceousVegetation\HerbaceousVegetation_841.tif,2,HerbaceousVegetation
Forest\Forest_1162.tif,1,Forest
SeaLake\SeaLake_1721.tif,9,SeaLake
Residential\Residential_1074.tif,7,Residential
SeaLake\SeaLake_320.tif,9,SeaLake
HerbaceousVegetation\HerbaceousVegetation_739.tif,2,HerbaceousVegetation
SeaLake\SeaLake_1652.tif,9,SeaLake
HerbaceousVegetation\HerbaceousVegetation_1454.tif,2,HerbaceousVegetation
SeaLake\SeaLake_365.tif,9,SeaLake
Industrial\Industrial_956.tif,4,Industrial
PermanentCrop\PermanentCrop_1044.tif,6,PermanentCrop
Industrial\Industrial_1389.tif,4,Industrial
River\River_1135.tif,8,River
Highway\Highway_2374.tif,3,Highway
Forest\Forest_225.tif,1,Forest
SeaLake\SeaLake_1933.tif,9,SeaLake
HerbaceousVegetation\HerbaceousVegetation_1262.tif,2,HerbaceousVegetation
AnnualCrop\AnnualCrop_2535.tif,0,AnnualCrop
Industrial\Industrial_1468.tif,4,Industrial
PermanentCrop\PermanentCrop_160.tif,6,PermanentCrop
Industrial\Industrial_1426.tif,4,Industrial
AnnualCrop\AnnualCrop_2075.tif,0,AnnualCrop
Pasture\Pasture_653.tif,5,Pasture
HerbaceousVegetation\HerbaceousVegetation_2461.tif,2,HerbaceousVegetation
Industrial\Industrial_1066.tif,4,Industrial
Residential\Residential_822.tif,7,Residential
Forest\Forest_636.tif,1,Forest
Forest\Forest_1569.tif,1,Forest
AnnualCrop\AnnualCrop_2814.tif,0,AnnualCrop
Industrial\Industrial_1027.tif,4,Industrial
PermanentCrop\PermanentCrop_62.tif,6,PermanentCrop
SeaLake\SeaLake_131.tif,9,SeaLake
Residential\Residential_724.tif,7,Residential
SeaLake\SeaLake_1141.tif,9,SeaLake
Highway\Highway_802.tif,3,Highway
AnnualCrop\AnnualCrop_2821.tif,0,AnnualCrop
SeaLake\SeaLake_1400.tif,9,SeaLake
River\River_1747.tif,8,River
PermanentCrop\PermanentCrop_914.tif,6,PermanentCrop
Pasture\Pasture_1849.tif,5,Pasture
AnnualCrop\AnnualCrop_2621.tif,0,AnnualCrop
PermanentCrop\PermanentCrop_2183.tif,6,PermanentCrop
Residential\Residential_1397.tif,7,Residential
Residential\Residential_2092.tif,7,Residential
PermanentCrop\PermanentCrop_2131.tif,6,PermanentCrop
Pasture\Pasture_119.tif,5,Pasture
SeaLake\SeaLake_2993.tif,9,SeaLake
AnnualCrop\AnnualCrop_1031.tif,0,AnnualCrop
Residential\Residential_955.tif,7,Residential
Industrial\Industrial_1873.tif,4,Industrial
Pasture\Pasture_695.tif,5,Pasture
AnnualCrop\AnnualCrop_1847.tif,0,AnnualCrop
Forest\Forest_201.tif,1,Forest
River\River_699.tif,8,River
Industrial\Industrial_853.tif,4,Industrial
Highway\Highway_416.tif,3,Highway
Industrial\Industrial_1731.tif,4,Industrial
Forest\Forest_1539.tif,1,Forest
SeaLake\SeaLake_1973.tif,9,SeaLake
Highway\Highway_2038.tif,3,Highway
HerbaceousVegetation\HerbaceousVegetation_1946.tif,2,HerbaceousVegetation
Residential\Residential_1978.tif,7,Residential
Industrial\Industrial_2464.tif,4,Industrial
Residential\Residential_987.tif,7,Residential
AnnualCrop\AnnualCrop_2447.tif,0,AnnualCrop
River\River_1890.tif,8,River
SeaLake\SeaLake_1950.tif,9,SeaLake
River\River_2334.tif,8,River
Pasture\Pasture_774.tif,5,Pasture
Industrial\Industrial_951.tif,4,Industrial
Forest\Forest_207.tif,1,Forest
SeaLake\SeaLake_1530.tif,9,SeaLake
AnnualCrop\AnnualCrop_2069.tif,0,AnnualCrop
AnnualCrop\AnnualCrop_476.tif,0,AnnualCrop
PermanentCrop\PermanentCrop_81.tif,6,PermanentCrop
HerbaceousVegetation\HerbaceousVegetation_1824.tif,2,HerbaceousVegetation
AnnualCrop\AnnualCrop_963.tif,0,AnnualCrop
Residential\Residential_2501.tif,7,Residential
PermanentCrop\PermanentCrop_434.tif,6,PermanentCrop
Industrial\Industrial_600.tif,4,Industrial
PermanentCrop\PermanentCrop_614.tif,6,PermanentCrop
Highway\Highway_1425.tif,3,Highway
SeaLake\SeaLake_2026.tif,9,SeaLake
AnnualCrop\AnnualCrop_2731.tif,0,AnnualCrop
Pasture\Pasture_466.tif,5,Pasture
Highway\Highway_1560.tif,3,Highway
Pasture\Pasture_1638.tif,5,Pasture
HerbaceousVegetation\HerbaceousVegetation_2978.tif,2,HerbaceousVegetation
Industrial\Industrial_1872.tif,4,Industrial
River\River_493.tif,8,River
AnnualCrop\AnnualCrop_2657.tif,0,AnnualCrop
PermanentCrop\PermanentCrop_1687.tif,6,PermanentCrop
AnnualCrop\AnnualCrop_2172.tif,0,AnnualCrop
Highway\Highway_2254.tif,3,Highway
PermanentCrop\PermanentCrop_2004.tif,6,PermanentCrop
Residential\Residential_1237.tif,7,Residential
Highway\Highway_1258.tif,3,Highway
Pasture\Pasture_132.tif,5,Pasture
Forest\Forest_2309.tif,1,Forest
Forest\Forest_929.tif,1,Forest
AnnualCrop\AnnualCrop_484.tif,0,AnnualCrop
PermanentCrop\PermanentCrop_1879.tif,6,PermanentCrop
AnnualCrop\AnnualCrop_1320.tif,0,AnnualCrop
SeaLake\SeaLake_1698.tif,9,SeaLake
HerbaceousVegetation\HerbaceousVegetation_1915.tif,2,HerbaceousVegetation
HerbaceousVegetation\HerbaceousVegetation_1365.tif,2,HerbaceousVegetation
Residential\Residential_1192.tif,7,Residential
AnnualCrop\AnnualCrop_1255.tif,0,AnnualCrop
PermanentCrop\PermanentCrop_773.tif,6,PermanentCrop
Forest\Forest_1811.tif,1,Forest
River\River_1071.tif,8,River
Residential\Residential_2027.tif,7,Residential
Industrial\Industrial_1097.tif,4,Industrial
PermanentCrop\PermanentCrop_2373.tif,6,PermanentCrop
Forest\Forest_850.tif,1,Forest
SeaLake\SeaLake_610.tif,9,SeaLake
Forest\Forest_2012.tif,1,Forest
SeaLake\SeaLake_193.tif,9,SeaLake
HerbaceousVegetation\HerbaceousVegetation_133.tif,2,HerbaceousVegetation
SeaLake\SeaLake_1340.tif,9,SeaLake
Forest\Forest_1722.tif,1,Forest
PermanentCrop\PermanentCrop_2215.tif,6,PermanentCrop
PermanentCrop\PermanentCrop_1313.tif,6,PermanentCrop
SeaLake\SeaLake_1348.tif,9,SeaLake
Forest\Forest_440.tif,1,Forest
River\River_1774.tif,8,River
River\River_1179.tif,8,River
Industrial\Industrial_2026.tif,4,Industrial
Residential\Residential_461.tif,7,Residential
Industrial\Industrial_236.tif,4,Industrial
AnnualCrop\AnnualCrop_2012.tif,0,AnnualCrop
River\River_1641.tif,8,River
Highway\Highway_52.tif,3,Highway
Industrial\Industrial_1093.tif,4,Industrial
HerbaceousVegetation\HerbaceousVegetation_2595.tif,2,HerbaceousVegetation
River\River_2281.tif,8,River
River\River_1180.tif,8,River
SeaLake\SeaLake_1118.tif,9,SeaLake
Residential\Residential_93.tif,7,Residential
Forest\Forest_2549.tif,1,Forest
Forest\Forest_2930.tif,1,Forest
Pasture\Pasture_1155.tif,5,Pasture
AnnualCrop\AnnualCrop_1557.tif,0,AnnualCrop
Highway\Highway_1831.tif,3,Highway
Residential\Residential_696.tif,7,Residential
Residential\Residential_444.tif,7,Residential
SeaLake\SeaLake_1127.tif,9,SeaLake
HerbaceousVegetation\HerbaceousVegetation_1664.tif,2,HerbaceousVegetation
Pasture\Pasture_944.tif,5,Pasture
SeaLake\SeaLake_2701.tif,9,SeaLake
PermanentCrop\PermanentCrop_2170.tif,6,PermanentCrop
AnnualCrop\AnnualCrop_621.tif,0,AnnualCrop
Forest\Forest_2823.tif,1,Forest
PermanentCrop\PermanentCrop_217.tif,6,PermanentCrop
SeaLake\SeaLake_2198.tif,9,SeaLake
Forest\Forest_1859.tif,1,Forest
SeaLake\SeaLake_2349.tif,9,SeaLake
River\River_1120.tif,8,River
AnnualCrop\AnnualCrop_793.tif,0,AnnualCrop
AnnualCrop\AnnualCrop_2165.tif,0,AnnualCrop
PermanentCrop\PermanentCrop_471.tif,6,PermanentCrop
Residential\Residential_1239.tif,7,Residential
PermanentCrop\PermanentCrop_1422.tif,6,PermanentCrop
Highway\Highway_1110.tif,3,Highway
HerbaceousVegetation\HerbaceousVegetation_2904.tif,2,HerbaceousVegetation
River\River_611.tif,8,River
Highway\Highway_125.tif,3,Highway
Residential\Residential_2063.tif,7,Residential
Forest\Forest_1460.tif,1,Forest
Residential\Residential_2425.tif,7,Residential
Forest\Forest_2784.tif,1,Forest
Forest\Forest_2426.tif,1,Forest
SeaLake\SeaLake_917.tif,9,SeaLake
River\River_2044.tif,8,River
Forest\Forest_511.tif,1,Forest
Residential\Residential_1208.tif,7,Residential
SeaLake\SeaLake_1304.tif,9,SeaLake
River\River_1295.tif,8,River
Forest\Forest_2445.tif,1,Forest
Highway\Highway_2322.tif,3,Highway
PermanentCrop\PermanentCrop_1403.tif,6,PermanentCrop
River\River_1208.tif,8,River
Highway\Highway_946.tif,3,Highway
AnnualCrop\AnnualCrop_1979.tif,0,AnnualCrop
Pasture\Pasture_863.tif,5,Pasture
HerbaceousVegetation\HerbaceousVegetation_2948.tif,2,HerbaceousVegetation
Residential\Residential_2104.tif,7,Residential
Forest\Forest_990.tif,1,Forest
Pasture\Pasture_1527.tif,5,Pasture
SeaLake\SeaLake_2482.tif,9,SeaLake
AnnualCrop\AnnualCrop_23.tif,0,AnnualCrop
Industrial\Industrial_327.tif,4,Industrial
HerbaceousVegetation\HerbaceousVegetation_891.tif,2,HerbaceousVegetation
SeaLake\SeaLake_2501.tif,9,SeaLake
Industrial\Industrial_2057.tif,4,Industrial
AnnualCrop\AnnualCrop_2518.tif,0,AnnualCrop
River\River_1437.tif,8,River
Residential\Residential_535.tif,7,Residential
Forest\Forest_435.tif,1,Forest
HerbaceousVegetation\HerbaceousVegetation_422.tif,2,HerbaceousVegetation
SeaLake\SeaLake_2042.tif,9,SeaLake
AnnualCrop\AnnualCrop_2924.tif,0,AnnualCrop
Highway\Highway_1991.tif,3,Highway
SeaLake\SeaLake_1733.tif,9,SeaLake
AnnualCrop\AnnualCrop_1093.tif,0,AnnualCrop
Industrial\Industrial_2367.tif,4,Industrial
Forest\Forest_1706.tif,1,Forest
Residential\Residential_2680.tif,7,Residential
Forest\Forest_2781.tif,1,Forest
River\River_106.tif,8,River
Industrial\Industrial_1401.tif,4,Industrial
Industrial\Industrial_2084.tif,4,Industrial
Residential\Residential_2160.tif,7,Residential
HerbaceousVegetation\HerbaceousVegetation_514.tif,2,HerbaceousVegetation
Industrial\Industrial_1856.tif,4,Industrial
Forest\Forest_1585.tif,1,Forest
Highway\Highway_1137.tif,3,Highway
Residential\Residential_22.tif,7,Residential
Industrial\Industrial_1306.tif,4,Industrial
Residential\Residential_2491.tif,7,Residential
Pasture\Pasture_1484.tif,5,Pasture
Pasture\Pasture_1012.tif,5,Pasture
River\River_282.tif,8,River
SeaLake\SeaLake_1654.tif,9,SeaLake
Residential\Residential_469.tif,7,Residential
Pasture\Pasture_1639.tif,5,Pasture
Forest\Forest_1235.tif,1,Forest
HerbaceousVegetation\HerbaceousVegetation_1563.tif,2,HerbaceousVegetation
River\River_1744.tif,8,River
Highway\Highway_2429.tif,3,Highway
Highway\Highway_1379.tif,3,Highway
Highway\Highway_1816.tif,3,Highway
Highway\Highway_1073.tif,3,Highway
Highway\Highway_1117.tif,3,Highway
PermanentCrop\PermanentCrop_1288.tif,6,PermanentCrop
AnnualCrop\AnnualCrop_12.tif,0,AnnualCrop
HerbaceousVegetation\HerbaceousVegetation_2945.tif,2,HerbaceousVegetation
Forest\Forest_2044.tif,1,Forest
PermanentCrop\PermanentCrop_1135.tif,6,PermanentCrop
PermanentCrop\PermanentCrop_1465.tif,6,PermanentCrop
SeaLake\SeaLake_736.tif,9,SeaLake
Highway\Highway_711.tif,3,Highway
Forest\Forest_2122.tif,1,Forest
Industrial\Industrial_2045.tif,4,Industrial
PermanentCrop\PermanentCrop_2491.tif,6,PermanentCrop
HerbaceousVegetation\HerbaceousVegetation_762.tif,2,HerbaceousVegetation
River\River_719.tif,8,River
HerbaceousVegetation\HerbaceousVegetation_394.tif,2,HerbaceousVegetation
HerbaceousVegetation\HerbaceousVegetation_1553.tif,2,HerbaceousVegetation
AnnualCrop\AnnualCrop_1044.tif,0,AnnualCrop
Residential\Residential_1715.tif,7,Residential
Industrial\Industrial_520.tif,4,Industrial
Industrial\Industrial_1089.tif,4,Industrial
Residential\Residential_741.tif,7,Residential
Highway\Highway_2317.tif,3,Highway
Residential\Residential_2832.tif,7,Residential
AnnualCrop\AnnualCrop_1935.tif,0,AnnualCrop
Industrial\Industrial_321.tif,4,Industrial
AnnualCrop\AnnualCrop_1899.tif,0,AnnualCrop
AnnualCrop\AnnualCrop_401.tif,0,AnnualCrop
Forest\Forest_2458.tif,1,Forest
PermanentCrop\PermanentCrop_282.tif,6,PermanentCrop
SeaLake\SeaLake_1414.tif,9,SeaLake
HerbaceousVegetation\HerbaceousVegetation_2323.tif,2,HerbaceousVegetation
River\River_2244.tif,8,River
HerbaceousVegetation\HerbaceousVegetation_630.tif,2,HerbaceousVegetation
AnnualCrop\AnnualCrop_106.tif,0,AnnualCrop
HerbaceousVegetation\HerbaceousVegetation_1689.tif,2,HerbaceousVegetation
AnnualCrop\AnnualCrop_1490.tif,0,AnnualCrop
Industrial\Industrial_2290.tif,4,Industrial
SeaLake\SeaLake_2591.tif,9,SeaLake
Residential\Residential_1198.tif,7,Residential
SeaLake\SeaLake_199.tif,9,SeaLake
River\River_1791.tif,8,River
Highway\Highway_322.tif,3,Highway
Industrial\Industrial_1069.tif,4,Industrial
Forest\Forest_698.tif,1,Forest
AnnualCrop\AnnualCrop_694.tif,0,AnnualCrop
Forest\Forest_2046.tif,1,Forest
PermanentCrop\PermanentCrop_2141.tif,6,PermanentCrop
Pasture\Pasture_1562.tif,5,Pasture
AnnualCrop\AnnualCrop_904.tif,0,AnnualCrop
SeaLake\SeaLake_140.tif,9,SeaLake
Residential\Residential_314.tif,7,Residential
HerbaceousVegetation\HerbaceousVegetation_2818.tif,2,HerbaceousVegetation
PermanentCrop\PermanentCrop_2345.tif,6,PermanentCrop
Pasture\Pasture_1780.tif,5,Pasture
AnnualCrop\AnnualCrop_2430.tif,0,AnnualCrop
HerbaceousVegetation\HerbaceousVegetation_183.tif,2,HerbaceousVegetation
HerbaceousVegetation\HerbaceousVegetation_2202.tif,2,HerbaceousVegetation
HerbaceousVegetation\HerbaceousVegetation_2666.tif,2,HerbaceousVegetation
SeaLake\SeaLake_2807.tif,9,SeaLake
Residential\Residential_1892.tif,7,Residential
Residential\Residential_2906.tif,7,Residential
AnnualCrop\AnnualCrop_1360.tif,0,AnnualCrop
River\River_417.tif,8,River
Forest\Forest_1059.tif,1,Forest
PermanentCrop\PermanentCrop_2101.tif,6,PermanentCrop
Residential\Residential_1717.tif,7,Residential
Highway\Highway_1530.tif,3,Highway
Industrial\Industrial_2315.tif,4,Industrial
AnnualCrop\AnnualCrop_1637.tif,0,AnnualCrop
Highway\Highway_161.tif,3,Highway
Residential\Residential_393.tif,7,Residential
Highway\Highway_2271.tif,3,Highway
HerbaceousVegetation\HerbaceousVegetation_2347.tif,2,HerbaceousVegetation
Residential\Residential_1781.tif,7,Residential
River\River_1190.tif,8,River
HerbaceousVegetation\HerbaceousVegetation_246.tif,2,HerbaceousVegetation
Forest\Forest_221.tif,1,Forest
Industrial\Industrial_1427.tif,4,Industrial
Residential\Residential_992.tif,7,Residential
River\River_1944.tif,8,River
HerbaceousVegetation\HerbaceousVegetation_1932.tif,2,HerbaceousVegetation
HerbaceousVegetation\HerbaceousVegetation_1330.tif,2,HerbaceousVegetation
HerbaceousVegetation\HerbaceousVegetation_72.tif,2,HerbaceousVegetation
River\River_2351.tif,8,River
Forest\Forest_2195.tif,1,Forest
Forest\Forest_2959.tif,1,Forest
River\River_967.tif,8,River
Forest\Forest_2359.tif,1,Forest
Residential\Residential_2709.tif,7,Residential
Forest\Forest_2045.tif,1,Forest
Forest\Forest_2829.tif,1,Forest
Highway\Highway_1399.tif,3,Highway
River\River_1013.tif,8,River
AnnualCrop\AnnualCrop_841.tif,0,AnnualCrop
AnnualCrop\AnnualCrop_1833.tif,0,AnnualCrop
River\River_1674.tif,8,River
AnnualCrop\AnnualCrop_2827.tif,0,AnnualCrop
Forest\Forest_1814.tif,1,Forest
Industrial\Industrial_1615.tif,4,Industrial
Forest\Forest_1370.tif,1,Forest
HerbaceousVegetation\HerbaceousVegetation_619.tif,2,HerbaceousVegetation
Industrial\Industrial_1797.tif,4,Industrial
Industrial\Industrial_1568.tif,4,Industrial
Pasture\Pasture_934.tif,5,Pasture
Residential\Residential_2213.tif,7,Residential
Highway\Highway_627.tif,3,Highway
Highway\Highway_1380.tif,3,Highway
Highway\Highway_1207.tif,3,Highway
River\River_2008.tif,8,River
Residential\Residential_2647.tif,7,Residential
HerbaceousVegetation\HerbaceousVegetation_2974.tif,2,HerbaceousVegetation
Forest\Forest_1810.tif,1,Forest
Forest\Forest_2881.tif,1,Forest
Industrial\Industrial_1090.tif,4,Industrial
AnnualCrop\AnnualCrop_519.tif,0,AnnualCrop
Residential\Residential_910.tif,7,Residential
Forest\Forest_53.tif,1,Forest
PermanentCrop\PermanentCrop_1328.tif,6,PermanentCrop
Highway\Highway_2329.tif,3,Highway
Residential\Residential_234.tif,7,Residential
Industrial\Industrial_351.tif,4,Industrial
AnnualCrop\AnnualCrop_1604.tif,0,AnnualCrop
Residential\Residential_581.tif,7,Residential
Highway\Highway_1024.tif,3,Highway
River\River_1016.tif,8,River
SeaLake\SeaLake_1005.tif,9,SeaLake
Residential\Residential_412.tif,7,Residential
Industrial\Industrial_189.tif,4,Industrial
HerbaceousVegetation\HerbaceousVegetation_210.tif,2,HerbaceousVegetation
Pasture\Pasture_173.tif,5,Pasture
HerbaceousVegetation\HerbaceousVegetation_2747.tif,2,HerbaceousVegetation
Forest\Forest_1279.tif,1,Forest
HerbaceousVegetation\HerbaceousVegetation_2490.tif,2,HerbaceousVegetation
Pasture\Pasture_365.tif,5,Pasture
Residential\Residential_1283.tif,7,Residential
Industrial\Industrial_207.tif,4,Industrial
PermanentCrop\PermanentCrop_2284.tif,6,PermanentCrop
Forest\Forest_932.tif,1,Forest
River\River_830.tif,8,River
SeaLake\SeaLake_1108.tif,9,SeaLake
Pasture\Pasture_899.tif,5,Pasture
Industrial\Industrial_190.tif,4,Industrial
PermanentCrop\PermanentCrop_326.tif,6,PermanentCrop
Highway\Highway_1154.tif,3,Highway
